source_group	source_file	dataset_hint	cell_marker	line_number	evidence_kind	symbol	confidence	note	snippet
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V3.ipynb.py.txt	Ssym	%% cell 12 [code]	528	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"526: #             log_probs = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n527: #             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n528: #             mut[""log_prob""] = log_probs.cpu().data.numpy()\n529:\n530: # %% cell 13 [code]"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 6 [code]	830	modified_declayer_message_return	decoder message tensor	direct	DecLayer.forward returns per-edge decoder messages together with updated node state.	"828:\n829:         # ""h_message"" can be returned without dividing by ""self.scale"" also\n830:         return h_V, (h_message/self.scale)\n831:\n832:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 6 [code]	1070	modified_forward_return_log_probs_messages_only	log_probs, decoder_messages	direct	Earlier notebook variant returns log probabilities and decoder messages, but not node embeddings.	1068:         log_probs = F.log_softmax(logits, dim=-1)\n1069:         # messages from the last layer decoder will also be returned for extracting neighbor-attention approximation\n1070:         return log_probs, decoder_messages\n1071:\n1072:
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 12 [code]	1612	neighbor_index_function_definition	return_neighbor_info	direct	Notebook-side helper exposes nearest-neighbor distances and residue indices from coordinates.	1610:     return D_neighbors, E_idx\n1611:\n1612: def return_neighbor_info(X, mask):\n1613:     b = X[:,:,1,:] - X[:,:,0,:]\n1614:     c = X[:,:,2,:] - X[:,:,1,:]
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 12 [code]	1612	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	1610:     return D_neighbors, E_idx\n1611:\n1612: def return_neighbor_info(X, mask):\n1613:     b = X[:,:,1,:] - X[:,:,0,:]\n1614:     c = X[:,:,2,:] - X[:,:,1,:]
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1769	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1767:             # get 48 norm values, and fetch out the k highest values from there\n1768:             message_norms = (torch.linalg.vector_norm(x=decoder_messages[0,seq_index,:,:],ord=2,dim=1))\n1769:             local_distances, local_neighbors = return_neighbor_info(X, mask)\n1770:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1771:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1884	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1882:                 # for this, at first, we need to find which neighbor of ""n_ind"" is our center so that we can pull out the message vector coming from\n1883:                 # the center to the neighbor at ""n_ind""\n1884:                 loc_local_distances, loc_local_neighbors = return_neighbor_info(X, mask)\n1885:                 # ""neighbor_neighbor_index"" is the index of the center with respect to the neighbor at ""n_ind""\n1886:                 # if len(neighbor_neighbor_index) is 0, center is not among the spatially close 48 neighbors of the neighbor at ""n_ind"""
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1760	center_log_prob_storage	"mut[""log_prob""]"	direct	Center-position log probabilities are stored into the mutation dictionary.	"1758:             log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1759:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1760:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1761:\n1762:             # the top_k attention weights will be stored here for weighted sum later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1772	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1770:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1771:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1772:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1773:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1774:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1773	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1771:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1772:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1773:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1774:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1775:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1774	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1772:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1773:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1774:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1775:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions\n1776:             # taking both top_5 and top_10 for now"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1905	center_sequence_mutation	S[0,seq_index]	direct	The sequence tensor is edited at the center mutation before mutant neighbor tensors are extracted.	"1903:                 # How, do I only change the amino acids identity in the sequence, but keep the PDB backbone and everything same?\n1904:                 # At first, just try to manipulate the input ""S""\n1905:                 S[0,seq_index] = aa_1_N[alternate_aa]\n1906:                 # something from this ""decoder_messages has to be extracted"" for deriving neighbor weights based on center->neighbor attention\n1907:                 log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1850	neighbor_identity_storage	neighbor_aa_identities	direct	Neighbor amino-acid identity is taken from the sequence string by global neighbor index.	"1848:             # informations are stored serially in the lists\n1849:             for n_ind in mut[""top_15_neighbor_indices""]:\n1850:                 neighbor_aa_identities.append(seq_chain[n_ind])\n1851:                 # Some sequence-input manipulation is done later in this loop, so the wildtype aa is placed in the position, so that\n1852:                 # previous iteration manipulations do not cause trouble in this iteration"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1760	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1758:             log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1759:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1760:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1761:\n1762:             # the top_k attention weights will be stored here for weighted sum later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1782	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1780:             top_15_closest_neighbor_indices = local_neighbors[0,seq_index,1:16]\n1781:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1782:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1783:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1784:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1783	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1781:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1782:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1783:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1784:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1785:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1784	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1782:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1783:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1784:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1785:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1786:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1787	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1785:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1786:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1787:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1789:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1788	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1786:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1787:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1789:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1790:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1789	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1787:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1789:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1790:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1791:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1790	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1788:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1789:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1790:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1791:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1792:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1791	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1789:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1790:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1791:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1792:\n1793:             # The lines below are mostly for printing purposes to do external analysis with PyMol,and ROSETTA with Cristina"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1921	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1919:                     # Adding all-0 vector of length 128 if the center is not among the closest 48 neighbors of center\n1920:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1921:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1922:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1923:             mut[""neighbor_aa_identities""] = neighbor_aa_identities"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1922	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1920:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1921:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1922:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1923:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1924:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1923	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1921:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1922:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1923:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1924:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1925:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1924	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1922:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1923:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1924:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1925:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1926:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6.ipynb.py.txt	Ssym	%% cell 14 [code]	1925	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1923:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1924:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1925:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1926:\n1927: # %% cell 15 [code]"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 7 [code]	831	modified_declayer_message_return	decoder message tensor	direct	DecLayer.forward returns per-edge decoder messages together with updated node state.	"829:\n830:         # ""h_message"" can be returned without dividing by ""self.scale"" also\n831:         return h_V, (h_message/self.scale)\n832:\n833:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 7 [code]	1072	modified_forward_return_log_probs_messages_embeddings	log_probs, decoder_messages, h_V	direct	ProteinMPNN.forward returns log probabilities, decoder messages, and final node embeddings.	"1070:         # messages from the last layer decoder will also be returned for extracting neighbor-attention approximation\\n1071:         # last layer embeddings can be extracted from the ""h_V"" tensor\n1072:         return log_probs, decoder_messages, h_V\n1073:\n1074:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 13 [code]	1614	neighbor_index_function_definition	return_neighbor_info	direct	Notebook-side helper exposes nearest-neighbor distances and residue indices from coordinates.	1612:     return D_neighbors, E_idx\n1613:\n1614: def return_neighbor_info(X, mask):\n1615:     b = X[:,:,1,:] - X[:,:,0,:]\n1616:     c = X[:,:,2,:] - X[:,:,1,:]
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 13 [code]	1614	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	1612:     return D_neighbors, E_idx\n1613:\n1614: def return_neighbor_info(X, mask):\n1615:     b = X[:,:,1,:] - X[:,:,0,:]\n1616:     c = X[:,:,2,:] - X[:,:,1,:]
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1774	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1772:             # get 48 norm values, and fetch out the k highest values from there\n1773:             message_norms = (torch.linalg.vector_norm(x=decoder_messages[0,seq_index,:,:],ord=2,dim=1))\n1774:             local_distances, local_neighbors = return_neighbor_info(X, mask)\n1775:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1776:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1894	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1892:                 # for this, at first, we need to find which neighbor of ""n_ind"" is our center so that we can pull out the message vector coming from\n1893:                 # the center to the neighbor at ""n_ind""\n1894:                 loc_local_distances, loc_local_neighbors = return_neighbor_info(X, mask)\n1895:                 # ""neighbor_neighbor_index"" is the index of the center with respect to the neighbor at ""n_ind""\n1896:                 # if len(neighbor_neighbor_index) is 0, center is not among the spatially close 48 neighbors of the neighbor at ""n_ind"""
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1763	center_forward_tuple_unpack	mpnn_model forward tuple	direct	Main center-position call consumes all three modified forward outputs.	"1761:             = tied_featurize(batch_clones, device, chain_id_dict, fixed_positions_dict, omit_AA_dict, tied_positions_dict, pssm_dict, bias_by_res_dict)\n1762:             randn_1 = torch.randn(chain_M.shape, device=X.device)\n1763:             log_probs, decoder_messages, node_embedding_info = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1764:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1765:             mut[""log_prob""] = log_probs.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1765	center_log_prob_storage	"mut[""log_prob""]"	direct	Center-position log probabilities are stored into the mutation dictionary.	"1763:             log_probs, decoder_messages, node_embedding_info = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1764:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1765:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1766:\n1767:             # the top_k attention weights will be stored here for weighted sum later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1777	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1775:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1776:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1777:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1778:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1779:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1778	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1776:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1777:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1778:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1779:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1780:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1779	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1777:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1778:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1779:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1780:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions\n1781:             # taking both top_5 and top_10 for now"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1928	center_sequence_mutation	S[0,seq_index]	direct	The sequence tensor is edited at the center mutation before mutant neighbor tensors are extracted.	"1926:                 # How, do I only change the amino acids identity in the sequence, but keep the PDB backbone and everything same?\n1927:                 # At first, just try to manipulate the input ""S""\n1928:                 S[0,seq_index] = aa_1_N[alternate_aa]\n1929:                 n_log_probs  = \\n1930:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1905	neighbor_log_prob_tensor_access	mpnn_model(...)[0]	direct	Neighbor residue log-probability vector is extracted from modified forward output index 0.	1903:                 # but, doing it this way for now, since I am getting CUDA out-of-memory errors due to some unsolved (for now) reason\n1904:                 n_log_probs  = \\n1905:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()\n1906:                 decoder_message = \\n1907:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1930	neighbor_log_prob_tensor_access	mpnn_model(...)[0]	direct	Neighbor residue log-probability vector is extracted from modified forward output index 0.	1928:                 S[0,seq_index] = aa_1_N[alternate_aa]\n1929:                 n_log_probs  = \\n1930:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()\n1931:                 decoder_message = \\n1932:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1907	neighbor_message_tensor_access	mpnn_model(...)[1]	direct	Center-to-neighbor message vector is extracted from modified forward output index 1.	1905:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()\n1906:                 decoder_message = \\n1907:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()\n1908:                 node_embedding_info = \\n1909:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[2][0,n_ind,:].cpu().data.numpy()
